danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.361,0.685,0,-6.83,0,0.0605,0.492,0.0277,0.0918,0.109,150.836,315067,4
0.397,0.255,10,-11.536,1,0.0309,0.927,5.26e-05,0.0843,0.2,137.548,218413,4
0.611,0.677,10,-6.745,0,0.034,0.0764,0.0698,0.241,0.233,166.04,255320,4
0.501,0.429,2,-10.453,0,0.028,0.565,0.374,0.218,0.119,101.084,384589,4
0.3,0.369,6,-9.307,1,0.0411,0.549,0.184,0.505,0.132,85.189,278760,5
0.444,0.557,0,-5.476,1,0.0602,0.453,0.0,0.152,0.296,115.058,234910,4
0.526,0.476,11,-8.816,1,0.0453,0.662,4.82e-05,0.133,0.409,131.603,192962,4
0.682,0.729,6,-10.293,1,0.0528,0.259,0.0105,0.123,0.536,89.886,286960,4
0.549,0.473,0,-9.908,1,0.029,0.88,0.656,0.12,0.432,81.964,179520,4
0.469,0.416,8,-12.131,1,0.0418,0.105,0.000581,0.0686,0.124,161.045,245125,4
0.797,0.855,1,-3.984,1,0.0467,0.515,0.171,0.115,0.884,130.755,183530,4
0.33,0.423,7,-10.504,0,0.0279,0.265,0.731,0.347,0.117,143.086,211500,4
0.542,0.637,7,-6.049,1,0.135,0.00675,0.0,0.123,0.221,179.813,213333,4
0.529,0.641,2,-6.78,1,0.0336,0.0711,0.76,0.102,0.089,141.931,277711,4
0.483,0.00998,9,-30.285,1,0.0437,0.949,0.000329,0.118,0.0788,119.955,241167,4
0.562,0.729,8,-6.023,1,0.0381,0.168,0.000425,0.598,0.0643,105.007,252293,4
0.79,0.79,8,-3.64,1,0.0395,0.025,3.81e-05,0.112,0.879,120.018,186867,4
0.638,0.413,8,-10.816,0,0.102,0.849,0.905,0.112,0.707,159.001,185660,4
0.524,0.559,5,-8.319,1,0.0298,0.185,5.94e-05,0.14,0.202,140.043,253893,4
0.575,0.25,2,-9.352,0,0.0276,0.718,3.98e-05,0.0776,0.167,138.005,333167,4
0.386,0.185,0,-13.324,1,0.0319,0.862,0.000154,0.1,0.0662,110.325,202868,3
0.802,0.494,11,-10.099,0,0.059,0.428,0.103,0.107,0.518,82.014,222022,4
0.767,0.72,5,-6.577,0,0.0659,0.0877,0.00105,0.0985,0.552,139.995,158728,4
0.731,0.416,8,-8.803,1,0.034,0.291,0.467,0.103,0.683,95.952,262400,4
0.695,0.223,2,-12.786,1,0.0319,0.924,0.00342,0.139,0.354,121.981,136320,4
0.379,0.291,8,-12.529,1,0.0334,0.913,0.0159,0.0961,0.167,107.97,186667,4
0.191,0.441,4,-13.191,1,0.0751,0.588,0.0993,0.11,0.0409,86.073,414467,3
0.586,0.563,10,-8.366,1,0.054,0.25,0.000687,0.113,0.283,82.791,224347,4
0.188,0.273,7,-11.338,1,0.0319,0.877,0.0396,0.179,0.0381,83.236,385653,4
0.595,0.638,11,-7.752,1,0.0619,0.303,0.00149,0.075,0.678,139.925,292000,4
0.687,0.486,11,-8.673,1,0.0579,0.587,0.126,0.115,0.792,163.9,224726,4
0.726,0.624,2,-7.799,0,0.0277,0.498,0.0294,0.0909,0.573,114.99,233388,4
0.704,0.487,9,-6.407,0,0.0604,0.669,8.64e-05,0.111,0.313,121.726,301893,4
0.531,0.556,5,-6.245,1,0.0252,0.407,0.00915,0.318,0.156,138.978,132160,3
0.64,0.673,5,-4.519,0,0.563,0.288,2.15e-06,0.113,0.736,209.942,195147,4
0.639,0.24,2,-15.639,1,0.034,0.779,0.327,0.145,0.095,119.936,193242,4
0.416,0.421,4,-8.092,0,0.0483,0.125,0.698,0.0985,0.146,83.098,159455,4
0.742,0.521,7,-8.847,1,0.0662,0.597,0.525,0.145,0.754,124.976,171669,4
0.523,0.531,1,-5.906,0,0.0669,0.519,0.0,0.11,0.509,167.906,222909,4
0.627,0.412,10,-6.276,1,0.0358,0.034,0.0,0.0754,0.325,68.977,234500,4
0.698,0.618,6,-6.818,1,0.0798,0.186,0.00736,0.478,0.7,98.196,188307,4
0.768,0.751,9,-6.907,1,0.0302,0.239,0.176,0.156,0.977,126.018,204405,4
0.595,0.572,1,-7.496,0,0.103,0.721,0.0,0.415,0.536,84.03,178214,4
0.834,0.586,6,-8.278,1,0.0267,0.439,0.083,0.102,0.878,102.048,203532,4
0.507,0.399,6,-11.733,0,0.0311,0.0741,0.00116,0.0874,0.0951,154.008,229480,4
0.473,0.792,7,-7.918,1,0.0264,0.000604,0.249,0.819,0.682,100.279,195627,4
0.647,0.519,6,-8.222,1,0.0463,0.689,0.000188,0.133,0.664,100.068,180000,4
0.782,0.652,7,-6.787,1,0.0376,0.244,0.0364,0.21,0.927,111.021,160000,4
0.721,0.846,6,-5.401,0,0.0522,0.12,1.03e-06,0.306,0.881,135.05,177310,4
0.748,0.388,9,-9.375,0,0.0365,0.493,0.00272,0.189,0.733,122.869,190762,4
0.655,0.424,11,-11.975,1,0.0356,0.803,5.47e-06,0.137,0.569,130.047,214134,3
0.879,0.4,5,-10.819,0,0.0514,0.597,0.00237,0.328,0.492,106.017,258113,4
0.727,0.492,9,-7.203,1,0.0348,0.671,2.16e-06,0.103,0.621,133.036,206957,4
0.731,0.519,5,-5.818,0,0.034,0.36,4.74e-06,0.299,0.544,93.027,197096,4
0.759,0.687,0,-5.112,1,0.057,0.0623,0.0,0.118,0.414,128.008,132737,4
0.565,0.593,8,-5.864,1,0.0883,0.0288,0.0,0.215,0.429,120.509,157974,4
0.614,0.554,1,-5.975,1,0.0749,0.0163,0.00103,0.162,0.488,164.926,180245,4
0.544,0.784,2,-9.145,1,0.0457,0.0288,0.0316,0.235,0.555,90.501,180994,4
0.667,0.627,1,-7.184,1,0.122,0.248,0.0,0.174,0.498,143.948,153461,4
0.37,0.358,8,-10.633,1,0.0317,0.799,7.08e-06,0.142,0.186,147.581,175875,3
0.672,0.847,4,-4.008,1,0.0344,0.0477,5.85e-05,0.079,0.784,124.98,161400,4
0.649,0.701,2,-8.161,1,0.0347,0.418,0.179,0.109,0.413,104.962,210286,4
0.795,0.475,11,-11.634,0,0.0593,0.593,0.121,0.337,0.589,115.03,209243,4
0.679,0.603,7,-6.241,0,0.0287,0.262,3.66e-05,0.14,0.642,134.969,176177,4
0.708,0.644,11,-7.001,1,0.035,0.343,0.273,0.161,0.842,97.993,210584,4
0.676,0.695,4,-9.915,1,0.0465,0.289,0.00893,0.11,0.938,142.998,234736,4
0.663,0.713,9,-5.542,0,0.03,0.18,0.56,0.109,0.777,119.988,218239,4
0.478,0.531,3,-7.562,1,0.0269,0.172,0.398,0.106,0.147,137.973,318576,4
0.56,0.699,4,-8.501,1,0.0327,0.00483,0.0,0.223,0.512,122.942,180872,4
0.722,0.448,6,-9.536,0,0.0363,0.561,0.00666,0.122,0.251,117.545,249687,4
0.768,0.756,2,-5.245,1,0.0571,0.477,0.793,0.186,0.936,122.976,208310,4
0.227,0.439,3,-7.159,1,0.0271,0.293,0.0,0.137,0.104,98.323,231684,3
0.676,0.558,9,-7.197,1,0.0498,0.184,0.519,0.122,0.381,76.47,206834,4
0.654,0.589,0,-7.655,1,0.0296,0.066,0.00607,0.38,0.555,104.005,246598,4
0.416,0.763,9,-5.686,1,0.0317,0.00436,3.56e-05,0.72,0.729,162.979,202920,4
0.717,0.576,5,-6.38,0,0.0307,0.0251,7.73e-06,0.085,0.572,99.966,267987,4
0.706,0.842,0,-4.238,1,0.0269,0.518,0.453,0.14,0.78,105.018,254016,4
0.648,0.258,1,-16.391,0,0.0428,0.255,0.01,0.115,0.111,130.435,252018,4
0.655,0.649,10,-8.606,1,0.0699,0.198,1.45e-05,0.24,0.725,170.009,178562,4
0.627,0.397,7,-8.034,0,0.168,0.688,0.0,0.122,0.529,177.966,208461,4
0.39,0.101,7,-16.594,1,0.0316,0.95,0.0754,0.136,0.182,106.919,229876,4
0.775,0.561,2,-7.194,1,0.0348,0.483,0.000108,0.0818,0.533,127.971,184000,4
0.58,0.556,9,-7.782,1,0.0252,0.597,0.00144,0.301,0.406,110.047,244186,4
0.653,0.523,6,-9.404,0,0.0224,0.333,0.0947,0.279,0.935,89.993,170250,4
0.711,0.459,1,-10.75,1,0.0643,0.806,0.86,0.143,0.545,95.085,142140,4
0.535,0.928,4,-6.667,1,0.086,0.0229,0.000335,0.434,0.621,160.0,185724,4
0.679,0.689,6,-8.073,1,0.0321,0.0253,0.000929,0.103,0.124,123.98,224500,4
0.486,0.806,5,-5.37,1,0.0292,0.00851,0.0,0.728,0.482,132.962,196492,4
0.629,0.753,5,-6.053,1,0.0314,0.24,0.494,0.238,0.637,129.977,213537,4
0.599,0.814,1,-8.558,0,0.0306,0.000386,0.00075,0.343,0.597,114.978,204500,4
0.695,0.64,11,-8.165,1,0.0456,0.424,9.55e-06,0.33,0.517,124.669,192978,4
0.582,0.409,0,-10.419,0,0.102,0.504,0.00121,0.111,0.275,117.032,213382,4
0.805,0.669,2,-7.741,1,0.185,0.489,0.00242,0.125,0.669,97.034,141857,4
0.833,0.591,11,-7.44,0,0.0583,0.0148,0.036,0.0917,0.527,107.565,183195,4
0.697,0.764,5,-6.613,0,0.0277,0.14,0.491,0.105,0.524,116.995,202564,4
0.752,0.582,7,-6.496,0,0.0273,0.0131,0.00294,0.175,0.354,113.985,231995,4
0.641,0.831,11,-6.287,1,0.0389,0.0184,0.00571,0.173,0.428,93.993,239130,4
0.656,0.455,1,-12.023,1,0.0483,0.3,0.315,0.0794,0.542,103.9,173400,4
0.65,0.675,9,-8.655,1,0.0282,0.269,0.739,0.127,0.821,97.986,164533,4
0.619,0.84,2,-5.884,1,0.0404,0.0304,0.00616,0.181,0.619,140.023,223051,4
0.644,0.695,8,-7.825,0,0.0539,0.188,0.0,0.0874,0.821,158.866,185283,4
0.728,0.709,6,-7.193,0,0.0289,0.123,0.0177,0.0953,0.891,109.993,170037,4
0.684,0.671,4,-8.004,0,0.0516,0.535,0.0737,0.16,0.722,174.02,220970,4
0.881,0.646,9,-4.873,0,0.0445,0.0125,0.571,0.102,0.85,127.018,169307,4
0.595,0.741,11,-11.242,0,0.0387,0.0245,0.00189,0.159,0.964,140.029,213653,4
0.889,0.737,11,-4.96,0,0.0985,0.103,0.026,0.0407,0.89,125.065,160500,4
0.687,0.496,9,-10.994,1,0.0403,0.117,0.615,0.121,0.27,82.987,258067,4
0.931,0.713,9,-7.578,1,0.0357,0.449,0.0519,0.105,0.956,113.002,171034,4
0.742,0.633,4,-8.825,1,0.0429,0.285,0.86,0.108,0.547,130.02,227538,4
0.79,0.713,3,-7.939,0,0.0821,0.7,0.0029,0.439,0.796,80.978,237637,4
0.839,0.677,6,-7.311,0,0.0362,0.0999,0.029,0.107,0.924,129.027,235565,4
0.684,0.327,6,-19.065,1,0.0344,0.408,0.163,0.125,0.965,106.823,146552,4
0.613,0.491,2,-8.54,1,0.0538,0.354,0.183,0.0738,0.782,90.001,210417,4
0.373,0.536,11,-7.192,0,0.029,0.103,2.84e-05,0.0934,0.372,184.897,232278,3
0.799,0.648,9,-6.297,1,0.0268,0.201,0.000188,0.178,0.876,111.99,183105,4
0.75,0.71,5,-4.539,1,0.0405,0.198,0.0,0.368,0.652,117.981,172881,4
0.662,0.803,1,-7.151,0,0.0411,0.077,0.00361,0.634,0.833,140.001,145714,4
0.406,0.534,8,-9.104,0,0.0299,0.0678,0.119,0.0981,0.203,180.037,203333,3
0.762,0.406,5,-9.117,1,0.0287,0.515,0.099,0.113,0.465,97.989,183678,4
0.701,0.552,7,-6.658,1,0.0338,0.467,0.00149,0.0961,0.331,120.959,215191,4
0.631,0.555,0,-7.769,1,0.025,0.472,0.00194,0.143,0.707,87.019,149427,4
0.684,0.731,4,-9.264,1,0.0314,0.283,0.768,0.131,0.425,122.994,222352,4
0.765,0.766,10,-6.91,1,0.0414,0.2,0.0,0.0467,0.801,105.954,160101,4
0.769,0.477,7,-7.735,1,0.0304,0.218,3.14e-05,0.139,0.363,135.055,197974,4
0.38,0.63,0,-7.164,1,0.0833,0.211,0.0,0.624,0.393,176.0,155362,4
0.575,0.701,10,-5.596,1,0.0531,0.282,0.521,0.118,0.377,170.057,190235,4
0.931,0.411,8,-8.433,1,0.0711,0.165,5.26e-06,0.134,0.515,100.002,176027,4
0.849,0.699,1,-5.106,0,0.0436,0.0982,0.000215,0.068,0.927,138.003,155152,4
0.43,0.72,5,-5.048,1,0.0532,0.00176,2.56e-06,0.295,0.467,106.595,125039,3
0.729,0.777,1,-3.991,1,0.0431,0.069,0.00162,0.112,0.744,121.016,202414,4
0.838,0.537,11,-10.28,1,0.119,0.156,0.446,0.107,0.56,103.95,178042,4
0.531,0.581,8,-6.429,0,0.226,0.312,0.0,0.111,0.697,86.219,192089,5
0.687,0.517,8,-9.109,0,0.0705,0.544,0.00596,0.0992,0.862,93.071,219949,4
0.79,0.716,10,-3.446,0,0.0929,0.0297,1.87e-05,0.213,0.627,100.104,147071,4
0.788,0.528,11,-6.688,1,0.0729,0.279,0.00257,0.103,0.464,107.941,173913,4
0.665,0.578,1,-5.856,1,0.0398,0.374,0.00215,0.115,0.223,109.961,177562,4
0.675,0.481,7,-6.315,0,0.0336,0.141,0.0,0.0964,0.078,119.783,189000,4
0.401,0.749,3,-2.341,0,0.17,0.322,0.000161,0.117,0.474,177.165,216507,3
0.559,0.551,5,-7.231,1,0.132,0.141,0.0,0.11,0.392,143.008,201800,4
0.742,0.582,7,-6.37,0,0.061,0.0624,0.000956,0.127,0.563,134.827,129849,4
0.568,0.731,3,-5.482,0,0.0576,0.0735,2.28e-05,0.0967,0.496,130.497,216043,4
0.575,0.411,2,-9.022,1,0.0619,0.509,0.00321,0.0884,0.062,81.755,265374,4
0.629,0.74,8,-4.989,0,0.0529,0.0905,0.0,0.142,0.444,140.0,221700,4
0.55,0.848,1,-4.211,0,0.214,0.0998,0.0,0.21,0.674,87.726,230795,4
0.751,0.648,6,-4.21,1,0.183,0.083,0.0,0.585,0.813,126.032,250725,4
0.739,0.686,7,-6.317,0,0.0479,0.244,0.00145,0.0963,0.743,95.0,227368,4
0.716,0.587,1,-5.52,1,0.0554,0.0853,1.8e-05,0.108,0.714,116.228,148518,4
0.775,0.662,10,-7.755,1,0.0408,0.117,0.0648,0.0928,0.257,112.014,192936,4
0.325,0.804,10,-4.439,1,0.168,0.573,1e-05,0.281,0.441,157.168,175057,4
0.519,0.56,5,-5.449,0,0.133,0.579,0.0,0.197,0.512,134.221,179123,4
0.84,0.467,6,-7.015,0,0.304,0.309,0.0,0.231,0.559,129.288,141107,4
0.68,0.613,6,-7.506,1,0.0544,0.554,1.29e-05,0.085,0.14,89.942,194734,4
0.671,0.428,5,-9.694,0,0.0565,0.0342,0.0,0.118,0.24,98.067,207339,4
0.675,0.546,4,-7.716,0,0.0511,0.556,0.00441,0.167,0.607,77.415,184258,4
0.543,0.454,11,-10.168,0,0.225,0.454,0.0,0.152,0.246,98.725,140606,4
0.899,0.576,1,-6.964,0,0.174,0.686,0.000849,0.0926,0.385,122.581,160581,4
0.654,0.367,7,-10.471,0,0.104,0.394,2.06e-06,0.162,0.191,109.708,178909,4
0.374,0.517,5,-12.515,1,0.143,0.288,0.00758,0.14,0.479,170.362,241512,3
0.737,0.554,7,-6.921,1,0.0386,0.384,8.08e-05,0.363,0.514,132.891,161530,4
0.674,0.602,7,-7.866,1,0.224,0.539,1.69e-06,0.0906,0.533,123.943,341312,4
0.411,0.619,1,-6.834,1,0.0368,0.62,0.0,0.11,0.337,177.937,186192,4
0.7,0.564,10,-6.363,0,0.22,0.111,0.0,0.71,0.247,75.085,211200,4
0.599,0.705,10,-5.002,0,0.213,0.436,0.0,0.0877,0.615,90.17,169941,4
0.81,0.307,9,-7.215,1,0.12,0.16,0.00298,0.0779,0.697,92.995,82509,4
0.291,0.376,7,-11.91,1,0.0502,0.0354,2.04e-05,0.11,0.174,178.399,182073,4
0.55,0.545,0,-9.304,1,0.163,0.318,0.0,0.0608,0.412,102.469,231339,4
0.548,0.519,0,-6.693,1,0.186,0.459,0.0,0.107,0.358,195.882,181646,4
0.878,0.77,5,-5.281,1,0.0919,0.00914,0.00278,0.105,0.426,121.027,147047,4
0.498,0.729,10,-6.583,0,0.039,0.0251,0.0227,0.233,0.372,130.125,189440,5
0.428,0.604,7,-3.819,0,0.0413,0.55,0.0,0.0926,0.555,110.061,209202,4
0.406,0.5,4,-8.452,0,0.0501,0.192,0.0,0.175,0.0905,157.984,306847,4
0.626,0.488,2,-7.416,1,0.0431,0.429,0.0,0.0668,0.554,64.942,251038,4
0.74,0.311,5,-9.421,0,0.0656,0.379,0.000417,0.198,0.327,140.037,171218,4
0.468,0.38,1,-6.326,1,0.0309,0.689,5.98e-05,0.114,0.406,129.897,258024,3
0.725,0.417,1,-10.635,0,0.0976,0.445,0.79,0.0834,0.975,151.947,199615,4
0.77,0.463,10,-5.856,0,0.0488,0.684,0.0,0.0928,0.562,128.017,194159,4
0.237,0.224,11,-10.002,1,0.0329,0.635,0.0,0.0999,0.164,155.628,337560,3
0.278,0.518,0,-8.25,1,0.0336,0.153,0.0,0.207,0.121,147.967,442264,3
0.528,0.297,4,-9.947,1,0.0337,0.0762,7.32e-06,0.105,0.102,161.939,323384,4
0.471,0.222,7,-9.537,1,0.0274,0.761,8.1e-06,0.116,0.0799,93.803,258814,4
0.453,0.704,1,-4.62,1,0.0351,0.226,0.0,0.118,0.271,144.004,308067,4
0.584,0.725,1,-4.621,0,0.0509,0.0967,0.0,0.0375,0.688,148.967,193501,4
0.505,0.765,10,-6.022,1,0.036,0.0418,0.0,0.104,0.571,152.025,225942,4
0.575,0.602,2,-5.605,1,0.0552,0.463,6.58e-06,0.084,0.58,74.644,192197,4
0.536,0.606,4,-7.297,1,0.0416,0.0133,0.000319,0.0608,0.301,159.913,187307,4
0.496,0.805,1,-4.765,1,0.048,0.0121,0.0,0.346,0.166,139.987,227267,4
0.529,0.525,2,-5.643,1,0.0465,0.74,0.0,0.129,0.293,141.971,190265,4
0.392,0.702,0,-5.242,1,0.0287,0.00282,0.0,0.144,0.251,160.037,265653,4
0.349,0.388,11,-7.015,1,0.028,0.719,0.0,0.0402,0.315,82.968,263833,3
0.446,0.521,5,-7.449,1,0.0378,0.445,0.0,0.0855,0.232,73.137,193091,4
0.564,0.428,5,-7.182,1,0.0288,0.663,1.6e-06,0.111,0.329,128.005,203583,3
0.461,0.535,5,-6.866,1,0.0578,0.334,0.0,0.0988,0.183,79.474,221400,4
0.518,0.841,9,-5.744,1,0.0503,0.0203,0.0,0.0676,0.464,150.033,203267,4
0.498,0.709,4,-3.718,1,0.0391,0.0157,0.0,0.107,0.288,146.109,193253,4
0.496,0.458,7,-8.42,1,0.0298,0.725,0.000925,0.0599,0.205,135.902,265911,4
0.628,0.572,9,-6.96,1,0.0355,0.403,0.0,0.189,0.419,139.972,208480,4
0.34,0.626,9,-5.592,1,0.0316,0.128,1.78e-06,0.0712,0.102,82.208,264387,4
0.5,0.747,0,-6.65,1,0.0512,0.0248,0.0,0.1,0.238,77.026,233587,4
0.57,0.799,1,-3.337,1,0.0536,0.358,0.0,0.17,0.405,143.846,170549,4
0.531,0.622,7,-4.737,1,0.0424,0.0607,0.0,0.131,0.263,145.951,192862,4
0.648,0.809,0,-8.293,1,0.0489,0.0444,6.63e-05,0.108,0.223,124.005,435242,4
0.387,0.494,5,-5.369,1,0.0334,0.764,0.0,0.102,0.179,135.98,235652,4
0.52,0.783,2,-6.255,1,0.0376,0.0147,0.0,0.0744,0.32,139.843,208680,4
0.501,0.862,2,-3.905,1,0.0512,0.045,0.0,0.358,0.408,182.101,170854,4
0.281,0.409,6,-6.052,1,0.0309,0.37,0.0,0.11,0.303,88.728,234147,4
0.59,0.842,0,-4.101,1,0.0627,0.0517,0.0,0.0764,0.549,85.94,198746,4
0.49,0.664,7,-4.943,1,0.0384,0.22,0.0,0.212,0.372,84.992,175143,4
0.59,0.473,8,-7.678,1,0.0287,0.542,0.0,0.112,0.25,138.072,231320,4
0.699,0.528,3,-6.628,1,0.0337,0.152,0.0,0.285,0.571,96.066,147390,4
0.305,0.608,3,-4.417,1,0.0362,0.447,0.0,0.0989,0.387,74.964,234493,4
0.224,0.537,8,-6.264,1,0.0369,0.266,0.0,0.238,0.0871,80.977,273554,4
0.619,0.631,1,-6.9,1,0.0301,0.226,1.96e-05,0.128,0.6,97.99,225681,4
0.672,0.746,2,-4.73,1,0.032,0.22,1.57e-06,0.0767,0.628,127.072,180624,4
0.254,0.784,5,-5.057,0,0.0548,0.123,0.0,0.0985,0.278,173.631,184186,3
0.436,0.871,7,-4.816,0,0.0543,0.00871,0.0,0.103,0.379,144.05,199237,4
0.528,0.681,10,-4.718,1,0.198,0.0224,0.0,0.13,0.322,173.924,206560,4
0.593,0.807,8,-5.196,1,0.0321,0.0466,1.77e-05,0.147,0.21,100.019,179604,4
0.582,0.84,9,-4.381,1,0.0594,0.0117,0.0,0.0542,0.614,143.962,213967,4
0.487,0.376,9,-9.157,1,0.0422,0.486,0.000418,0.111,0.176,156.722,277000,3
0.389,0.535,0,-7.077,1,0.0289,0.00812,0.0,0.0807,0.235,157.894,248667,3
0.554,0.829,2,-5.501,1,0.0388,0.0251,0.0,0.0782,0.35,136.052,212093,4
0.502,0.612,8,-6.455,1,0.0363,0.0581,0.0,0.165,0.289,79.972,223587,4
0.487,0.65,0,-6.368,1,0.0299,0.00337,0.0,0.0696,0.277,103.005,211707,4
0.584,0.494,2,-9.873,1,0.0558,0.477,1.57e-05,0.109,0.35,119.92,183250,4
0.567,0.807,11,-5.763,1,0.0538,0.00338,7.99e-05,0.294,0.446,74.999,219880,4
0.245,0.623,1,-6.881,1,0.0346,0.0765,0.0,0.0976,0.255,151.852,262540,3
0.559,0.878,4,-3.547,0,0.0912,0.124,0.0,0.365,0.481,160.163,156411,4
0.537,0.84,2,-3.749,1,0.122,0.0294,0.0,0.383,0.8,157.845,175091,4
0.297,0.344,9,-6.732,1,0.0297,0.766,0.0,0.114,0.408,76.283,206048,4
0.541,0.57,4,-5.1,1,0.0302,0.262,0.0,0.104,0.302,111.888,191944,4
0.681,0.805,6,-5.008,0,0.0339,0.0291,0.0,0.18,0.853,108.102,121459,4
0.389,0.508,0,-7.66,1,0.0514,0.214,0.0,0.0975,0.362,143.273,275467,4
0.441,0.784,3,-4.147,1,0.0374,0.0141,0.0,0.0892,0.222,176.018,191296,4
0.37,0.822,11,-5.131,1,0.047,0.000817,0.000127,0.104,0.287,153.953,233302,4
0.602,0.841,7,-4.266,1,0.0294,0.0943,0.0,0.327,0.624,125.049,250840,4
0.568,0.445,9,-8.374,1,0.037,0.328,0.0,0.106,0.309,81.962,202879,4
0.469,0.734,6,-6.262,1,0.0314,0.000755,0.0,0.0919,0.464,78.177,208143,4
0.485,0.594,4,-5.1,1,0.0283,0.0134,0.0,0.327,0.394,68.66,227893,4
0.418,0.681,2,-4.458,1,0.036,0.00343,0.0,0.0791,0.244,139.83,223815,4
0.472,0.628,10,-5.413,1,0.0308,0.21,0.0,0.0616,0.184,111.649,222656,4
0.464,0.691,4,-4.499,1,0.0614,0.302,0.0,0.119,0.419,166.164,190667,4
0.586,0.813,8,-4.807,1,0.035,0.00361,0.0,0.098,0.661,90.039,162904,4
0.431,0.868,3,-5.42,1,0.0654,0.0175,1.08e-05,0.212,0.18,147.97,252568,4
0.286,0.252,5,-8.708,1,0.0356,0.747,0.0,0.11,0.222,74.583,245475,4
0.492,0.688,0,-4.262,1,0.0377,0.0314,0.0,0.332,0.275,76.975,196976,4
0.478,0.652,0,-5.846,1,0.0334,0.0969,0.0,0.202,0.397,153.997,189400,4
0.343,0.317,9,-10.346,1,0.0341,0.254,0.0,0.0752,0.155,99.342,222428,4
0.471,0.448,9,-9.227,1,0.0244,0.00155,0.0,0.086,0.183,76.014,293258,4
0.583,0.811,0,-7.56,1,0.0333,0.0156,0.00534,0.0998,0.126,124.021,448179,4
0.247,0.479,6,-5.214,1,0.0355,0.539,0.0,0.108,0.287,169.528,221404,3
0.696,0.33,0,-8.891,1,0.0402,0.789,0.0,0.616,0.659,139.809,186030,4
0.53,0.127,7,-17.674,1,0.0361,0.962,0.00139,0.107,0.248,121.848,231947,4
0.521,0.362,7,-10.155,1,0.0315,0.719,2.04e-06,0.15,0.311,146.041,252366,3
0.255,0.486,0,-9.005,1,0.0539,0.445,0.0,0.0894,0.175,105.234,348141,4
0.435,0.322,11,-8.871,1,0.029,0.586,0.0,0.121,0.281,137.8,193040,4
0.742,0.899,7,-3.016,1,0.047,0.0115,9.16e-06,0.0523,0.662,114.995,257720,4
0.488,0.765,7,-6.924,1,0.0309,0.000152,0.00257,0.138,0.322,112.912,241893,4
0.687,0.554,0,-5.133,1,0.0337,0.278,5.34e-05,0.123,0.445,119.856,209390,3
0.243,0.346,8,-6.535,1,0.0324,0.707,0.0,0.12,0.196,82.952,341987,4
0.508,0.808,0,-5.588,1,0.0355,0.0252,7.89e-06,0.113,0.463,91.002,167208,4
0.472,0.721,2,-5.808,1,0.0281,0.0433,0.0,0.127,0.507,160.052,211435,4
0.441,0.498,4,-6.57,1,0.0301,0.286,0.0,0.136,0.185,132.076,220962,4
0.439,0.727,1,-4.437,1,0.218,0.671,0.0,0.079,0.586,179.023,147670,4
0.552,0.639,11,-5.32,1,0.0392,0.139,0.0,0.14,0.275,145.866,215573,4
0.547,0.586,4,-6.298,1,0.0281,0.63,0.0,0.0886,0.507,139.912,209586,4
0.441,0.529,11,-8.143,1,0.0357,0.0377,0.0,0.117,0.266,185.901,281080,3
0.525,0.561,8,-6.52,1,0.0305,0.0392,0.0005,0.0852,0.396,155.935,194211,4
0.484,0.433,6,-8.803,1,0.0302,0.294,0.0,0.102,0.286,139.905,203832,4
0.464,0.617,2,-6.838,1,0.0298,0.168,0.0,0.0977,0.403,134.051,363240,4
0.492,0.354,11,-7.55,1,0.0323,0.0661,2.57e-05,0.141,0.316,120.865,251451,4
0.436,0.539,1,-8.431,1,0.0357,0.638,6.4e-05,0.13,0.357,147.197,342778,4
0.384,0.582,0,-7.488,1,0.0455,0.211,6.19e-06,0.229,0.142,169.952,185000,3
0.343,0.625,11,-5.416,0,0.0321,0.0437,2.18e-05,0.0926,0.358,159.513,248400,3
0.356,0.63,10,-5.804,1,0.0324,0.0309,0.0,0.171,0.416,140.073,208660,4
0.573,0.783,9,-6.659,1,0.0442,0.0903,2.04e-06,0.102,0.303,149.892,297413,4
0.503,0.609,1,-6.197,1,0.0453,0.0479,0.0,0.113,0.361,148.025,185676,4
0.695,0.789,9,-2.05,1,0.0671,0.0651,1.39e-06,0.168,0.469,91.991,196467,4
0.803,0.895,1,-2.888,1,0.0623,0.0816,5.67e-06,0.154,0.757,124.994,219027,4
0.744,0.747,11,-4.281,0,0.0824,0.00691,2.03e-06,0.0739,0.368,120.077,178880,4
0.771,0.68,6,-5.63,1,0.0557,0.216,3.88e-05,0.287,0.336,88.011,233013,4
0.875,0.782,5,-3.905,0,0.078,0.151,0.0,0.113,0.906,108.038,167707,4
0.506,0.355,9,-8.394,1,0.0282,0.812,0.0,0.105,0.185,110.663,201596,3
0.774,0.728,2,-5.079,1,0.169,0.113,0.0,0.0473,0.461,140.041,170357,4
0.532,0.741,7,-4.007,0,0.0329,0.0487,0.0,0.0994,0.295,88.859,170197,4
0.679,0.842,4,-4.113,0,0.189,0.0819,1.2e-06,0.148,0.589,151.984,198907,4
0.768,0.743,9,-6.123,1,0.151,0.124,0.0,0.309,0.807,149.005,176191,4
0.537,0.816,9,-6.117,1,0.138,0.00104,5.02e-06,0.0974,0.648,155.916,164587,4
0.818,0.707,5,-5.178,0,0.108,0.166,0.0,0.161,0.589,133.059,166914,4
0.809,0.815,5,-3.517,1,0.0462,0.0771,0.0,0.105,0.813,119.996,171080,4
